wh_id,location_id,item_number,actual_qty,type,print_zone,aisle_sequence,picking_flow_as_int
AVP1,93-36-B04,317693,47.0,I,Z05,60,583958
AVP1,93-36-B05,1402214,7.0,I,Z05,60,583958
AVP1,93-36-B06,1427326,33.0,I,Z05,60,583958
AVP1,93-36-B07,137043,21.0,I,Z05,60,583958
AVP1,93-36-B08,226625,26.0,I,Z05,60,583958
AVP1,93-36-B09,950318,1.0,I,Z05,60,583958
AVP1,93-36-B10,1502966,12.0,I,Z05,60,583958
AVP1,93-36-B11,793374,8.0,I,Z05,60,583958
AVP1,93-36-B12,612798,29.0,I,Z05,60,583958
AVP1,93-36-B13,54272,72.0,I,Z05,60,583958
AVP1,93-36-B14,131530,8.0,I,Z05,60,583958
AVP1,93-36-B15,93989,3.0,I,Z05,60,583958
AVP1,93-36-B16,110556,9.0,I,Z05,60,583958
AVP1,93-36-B17,315655,18.0,I,Z05,60,583958
AVP1,93-36-B18,87020,16.0,I,Z05,60,583958
AVP1,93-36-B19,1200366,31.0,I,Z05,60,583958
AVP1,93-36-B20,1294550,4.0,I,Z05,60,583958
AVP1,93-36-B21,99571,19.0,I,Z05,60,583958
AVP1,93-36-B22,71087,8.0,I,Z05,60,583958
AVP1,93-36-B23,1297278,8.0,I,Z05,60,583958
AVP1,93-36-B24,161901,14.0,I,Z05,60,583958
AVP1,93-36-C01,1060238,49.0,I,Z05,60,583960
AVP1,93-36-C02,55922,3.0,I,Z05,60,583961
AVP1,93-37-A01,1055622,180.0,I,Z05,60,583968
AVP1,93-37-A02,335134,21.0,I,Z05,60,583969
AVP1,93-37-B01,694758,29.0,I,Z05,60,583970
AVP1,93-37-B02,314776,15.0,I,Z05,60,583970
AVP1,93-37-B03,50652,34.0,I,Z05,60,583970
AVP1,93-37-B04,115993,8.0,I,Z05,60,583970
AVP1,93-37-B05,98863,70.0,I,Z05,60,583970
AVP1,93-37-B06,115801,12.0,I,Z05,60,583970
AVP1,93-37-B07,536134,12.0,I,Z05,60,583970
AVP1,93-37-B08,141049,64.0,I,Z05,60,583970
AVP1,93-37-B09,161677,41.0,I,Z05,60,583970
AVP1,93-37-B10,1060574,24.0,I,Z05,60,583970
AVP1,93-37-B11,75452,32.0,I,Z05,60,583970
AVP1,93-37-B12,236046,3.0,I,Z05,60,583970
AVP1,93-37-B13,217719,24.0,I,Z05,60,583970
AVP1,93-37-B14,1440958,12.0,I,Z05,60,583970
AVP1,93-37-B15,725414,11.0,I,Z05,60,583970
AVP1,93-37-B16,157066,7.0,I,Z05,60,583970
AVP1,93-37-B17,241571,1.0,I,Z05,60,583970
AVP1,93-37-B18,150173,4.0,I,Z05,60,583970
AVP1,93-37-B19,259239,3.0,I,Z05,60,583970
AVP1,93-37-B20,140053,35.0,I,Z05,60,583970
AVP1,93-37-B21,1530150,14.0,I,Z05,60,583970
AVP1,93-37-B22,1370950,21.0,I,Z05,60,583970
AVP1,93-37-B23,694726,16.0,I,Z05,60,583970
AVP1,93-37-B24,848206,7.0,I,Z05,60,583970
AVP1,93-37-C01,64739,60.0,I,Z05,60,583972
AVP1,93-37-C02,64739,24.0,I,Z05,60,583973
AVP1,93-38-A01,358032,67.0,I,Z05,60,584027
AVP1,93-38-A02,358033,3.0,I,Z05,60,584028
AVP1,93-38-B01,843094,1.0,I,Z05,60,584034
AVP1,93-38-B02,725446,6.0,I,Z05,60,584035
AVP1,93-38-B03,1444190,13.0,I,Z05,60,584036
AVP1,93-38-B04,131535,10.0,I,Z05,60,584037
AVP1,93-38-B05,1441470,10.0,I,Z05,60,584038
AVP1,93-38-B06,1363870,24.0,I,Z05,60,584039
AVP1,93-38-B07,144795,33.0,I,Z05,60,584040
AVP1,93-38-C01,103136,25.0,I,Z05,60,584041
AVP1,93-38-C02,92764,8.0,I,Z05,60,584042
AVP1,93-38-C03,186339,28.0,I,Z05,60,584049
AVP1,93-38-C04,248650,37.0,I,Z05,60,584050
AVP1,93-38-C05,54170,10.0,I,Z05,60,584051
AVP1,93-38-C06,736278,6.0,I,Z05,60,584052
AVP1,93-38-C07,647374,7.0,I,Z05,60,584053
AVP1,93-39-A01,55929,5.0,I,Z05,60,584100
AVP1,93-39-A02,55929,6.0,I,Z05,60,584101
AVP1,93-39-B01,331998,24.0,I,Z05,60,584107
AVP1,93-39-B02,120531,32.0,I,Z05,60,584108
AVP1,93-39-B03,328821,15.0,I,Z05,60,584109
AVP1,93-39-B05,269039,28.0,I,Z05,60,584118
AVP1,93-39-B06,125019,21.0,I,Z05,60,584119
AVP1,93-39-B07,74352,14.0,I,Z05,60,584120
AVP1,93-39-C01,106500,39.0,I,Z05,60,584121
AVP1,93-39-C02,148094,20.0,I,Z05,60,584122
AVP1,93-39-C04,655726,20.0,I,Z05,60,584124
AVP1,93-39-C05,72201,7.0,I,Z05,60,584125
AVP1,93-39-C06,1222598,7.0,I,Z05,60,584126
AVP1,93-39-C07,58529,42.0,I,Z05,60,584127
AVP1,93-40-A01,148563,52.0,I,Z05,60,584155
AVP1,93-40-A02,200482,18.0,I,Z05,60,584156
AVP1,93-40-B01,71360,23.0,I,Z05,60,584162
AVP1,93-40-B02,1036998,36.0,I,Z05,60,584163
AVP1,93-40-B03,572094,39.0,I,Z05,60,584164
AVP1,93-40-B04,790126,15.0,I,Z05,60,584165
AVP1,93-40-B05,557278,97.0,I,Z05,60,584166
AVP1,93-40-B06,309205,18.0,I,Z05,60,584167
AVP1,93-40-B07,887782,50.0,I,Z05,60,584168
AVP1,93-40-C01,1374726,27.0,I,Z05,60,584169
AVP1,93-40-C02,63500,42.0,I,Z05,60,584170
AVP1,93-40-C03,154907,16.0,I,Z05,60,584171
AVP1,93-40-C05,263100,14.0,I,Z05,60,584173
AVP1,93-40-C06,138167,19.0,I,Z05,60,584174
AVP1,93-40-C07,116276,1.0,I,Z05,60,584200
AVP1,93-41-A01,1505678,31.0,I,Z05,60,584229
AVP1,93-41-A02,1257958,47.0,I,Z05,60,584230
AVP1,93-41-B01,104237,12.0,I,Z05,60,584236
AVP1,93-41-B02,73928,47.0,I,Z05,60,584237
AVP1,93-41-B03,1392518,36.0,I,Z05,60,584238
AVP1,93-41-B04,117390,28.0,I,Z05,60,584239
AVP1,93-41-B05,254786,4.0,I,Z05,60,584240
AVP1,93-41-B06,190378,3.0,I,Z05,60,584241
AVP1,93-41-B07,1186078,22.0,I,Z05,60,584242
AVP1,93-41-C01,1281014,66.0,I,Z05,60,584249
AVP1,93-41-C02,886134,44.0,I,Z05,60,584250
AVP1,93-41-C03,161245,15.0,I,Z05,60,584251
AVP1,93-41-C04,50320,6.0,I,Z05,60,584252
AVP1,93-41-C05,66252,16.0,I,Z05,60,584253
AVP1,93-41-C07,324539,87.0,I,Z05,60,584255
AVP1,93-42-A01,1257958,54.0,I,Z05,60,584902
AVP1,93-42-A02,744406,34.0,I,Z05,60,584903
AVP1,93-42-B01,1033622,24.0,I,Z05,60,584909
AVP1,93-42-B02,1382022,97.0,I,Z05,60,584917
AVP1,93-42-B03,147321,6.0,I,Z05,60,584918
AVP1,93-42-B04,856638,34.0,I,Z05,60,584919
AVP1,93-42-B05,930286,10.0,I,Z05,60,584920
AVP1,93-42-B06,358499,16.0,I,Z05,60,584921
AVP1,93-42-B07,99779,27.0,I,Z05,60,584922
AVP1,93-42-C01,108774,8.0,I,Z05,60,584923
AVP1,93-42-C02,657830,17.0,I,Z05,60,584924
AVP1,93-42-C03,1444246,29.0,I,Z05,60,584925
AVP1,93-42-C04,92474,8.0,I,Z05,60,584926
AVP1,93-42-C05,291535,57.0,I,Z05,60,584927
AVP1,93-42-C06,324539,95.0,I,Z05,60,584928
AVP1,93-42-C07,988094,82.0,I,Z05,60,584929
AVP1,93-43-A01,793918,20.0,I,Z05,60,584957
AVP1,93-43-A02,95535,6.0,I,Z05,60,584958
AVP1,93-43-B01,870222,2.0,I,Z05,60,584964
AVP1,93-43-B02,279124,18.0,I,Z05,60,584965
AVP1,93-43-B03,110365,31.0,I,Z05,60,584966
AVP1,93-43-B04,1384366,98.0,I,Z05,60,584967
AVP1,93-43-B05,367418,18.0,I,Z05,60,584968
AVP1,93-43-B06,194502,11.0,I,Z05,60,584969
AVP1,93-43-B07,142739,8.0,I,Z05,60,584970
AVP1,93-43-C01,1172966,26.0,I,Z05,60,584971
AVP1,93-43-C02,1331102,3.0,I,Z05,60,584972
AVP1,93-43-C03,276295,101.0,I,Z05,60,584973
AVP1,93-43-C04,51355,10.0,I,Z05,60,584974
AVP1,93-43-C05,98867,11.0,I,Z05,60,585000
AVP1,93-43-C06,1216462,49.0,I,Z05,60,585001
AVP1,93-43-C07,840102,9.0,I,Z05,60,585002
AVP1,93-44-A01,292105,15.0,I,Z05,60,585031
AVP1,93-44-B01,64029,6.0,I,Z05,60,585038
AVP1,93-44-B02,364125,24.0,I,Z05,60,585039
AVP1,93-44-B03,769718,84.0,I,Z05,60,585040
AVP1,93-44-B04,174343,14.0,I,Z05,60,585041
AVP1,93-44-B05,1377214,12.0,I,Z05,60,585042
AVP1,93-44-B06,1052062,109.0,I,Z05,60,585049
AVP1,93-44-B07,315052,71.0,I,Z05,60,585050
AVP1,93-44-C01,1398478,25.0,I,Z05,60,585051
AVP1,93-44-C02,674918,9.0,I,Z05,60,585052
AVP1,93-44-C03,677062,16.0,I,Z05,60,585053
AVP1,93-44-C04,900438,3.0,I,Z05,60,585054
AVP1,93-44-C05,720606,12.0,I,Z05,60,585055
AVP1,93-44-C06,364126,28.0,I,Z05,60,585056
AVP1,93-44-C07,370204,14.0,I,Z05,60,585057
AVP1,93-45-A02,155648,23.0,I,Z05,60,585105
AVP1,93-45-B01,1299374,11.0,I,Z05,60,585118
AVP1,93-45-B02,58909,48.0,I,Z05,60,585119
AVP1,93-45-B03,169586,22.0,I,Z05,60,585120
AVP1,93-45-B05,200472,15.0,I,Z05,60,585122
AVP1,93-45-B06,98699,10.0,I,Z05,60,585123
AVP1,93-45-B07,153649,96.0,I,Z05,60,585124
AVP1,93-45-C01,1366054,7.0,I,Z05,60,585125
AVP1,93-45-C02,280166,18.0,I,Z05,60,585126
AVP1,93-45-C04,221334,55.0,I,Z05,60,585128
AVP1,93-45-C05,580190,16.0,I,Z05,60,585129
AVP1,93-45-C06,1052006,92.0,I,Z05,60,585130
AVP1,93-45-C07,254298,43.0,I,Z05,60,585131
AVP1,93-46-A01,276138,214.0,I,Z05,60,585159
AVP1,93-46-A02,1368174,34.0,I,Z05,60,585160
AVP1,93-46-B01,53673,29.0,I,Z05,60,585166
AVP1,93-46-B02,161916,25.0,I,Z05,60,585167
AVP1,93-46-B03,1399822,33.0,I,Z05,60,585168
AVP1,93-46-B04,856254,18.0,I,Z05,60,585169
AVP1,93-46-B05,78128,2.0,I,Z05,60,585170
AVP1,93-46-B06,93068,2.0,I,Z05,60,585171
AVP1,93-46-B07,1083486,31.0,I,Z05,60,585172
AVP1,93-46-C01,83812,14.0,I,Z05,60,585173
AVP1,93-46-C02,651350,43.0,I,Z05,60,585174
AVP1,93-46-C03,66339,20.0,I,Z05,60,585200
AVP1,93-46-C04,742182,24.0,I,Z05,60,585201
AVP1,93-46-C05,364388,9.0,I,Z05,60,585202
AVP1,93-46-C06,1287798,31.0,I,Z05,60,585203
AVP1,93-46-C07,666398,22.0,I,Z05,60,585204
AVP1,93-47-A01,616894,4.0,I,Z05,60,585233
AVP1,93-47-A02,531838,6.0,I,Z05,60,585234
AVP1,93-47-B01,139896,15.0,I,Z05,60,585240
AVP1,93-47-B02,84627,7.0,I,Z05,60,585241
AVP1,93-47-B03,1398398,47.0,I,Z05,60,585242
AVP1,93-47-B04,898382,45.0,I,Z05,60,585249
AVP1,93-47-B05,639390,3.0,I,Z05,60,585250
AVP1,93-47-B06,952614,12.0,I,Z05,60,585251
AVP1,93-47-B07,1554774,22.0,I,Z05,60,585252
AVP1,93-47-C02,169624,8.0,I,Z05,60,585254
AVP1,93-47-C03,368249,34.0,I,Z05,60,585255
AVP1,93-47-C04,159769,15.0,I,Z05,60,585256
AVP1,93-47-C05,1194526,19.0,I,Z05,60,585257
AVP1,93-47-C06,784478,6.0,I,Z05,60,585258
AVP1,93-47-C07,257223,12.0,I,Z05,60,585259
AVP1,93-48-A01,361929,17.0,I,Z05,60,585340
AVP1,93-48-A02,311961,47.0,I,Z05,60,585341
AVP1,93-48-B01,970830,6.0,I,Z05,60,585362
AVP1,93-48-B03,863174,2.0,I,Z05,60,585364
AVP1,93-48-B04,1036966,18.0,I,Z05,60,585365
AVP1,93-48-B05,62253,13.0,I,Z05,60,585366
AVP1,93-48-B06,55469,55.0,I,Z05,60,585367
AVP1,93-48-B07,1194782,17.0,I,Z05,60,585368
AVP1,93-48-B08,1379990,12.0,I,Z05,60,585369
AVP1,93-48-B09,939262,6.0,I,Z05,60,585370
AVP1,93-48-B10,211292,10.0,I,Z05,60,585371
AVP1,93-48-B11,103994,25.0,I,Z05,60,585372
AVP1,93-48-B12,911822,10.0,I,Z05,60,585373
AVP1,93-48-B13,316614,13.0,I,Z05,60,585374
AVP1,93-48-B14,222747,14.0,I,Z05,60,585400
AVP1,93-48-B15,1549742,5.0,I,Z05,60,585401
AVP1,93-48-B16,1245750,28.0,I,Z05,60,585402
AVP1,93-48-C01,78408,1.0,I,Z05,60,585403
AVP1,93-48-C02,141679,18.0,I,Z05,60,585404
AVP1,93-48-C03,362857,19.0,I,Z05,60,585405
AVP1,93-48-C04,142304,75.0,I,Z05,60,585406
AVP1,93-48-C05,530974,25.0,I,Z05,60,585407
AVP1,93-48-C06,228266,16.0,I,Z05,60,585408
AVP1,93-48-C07,1090782,8.0,I,Z05,60,585409
AVP1,93-48-C08,605406,6.0,I,Z05,60,585417
AVP1,93-48-C09,314769,11.0,I,Z05,60,585418
AVP1,93-48-C10,311414,12.0,I,Z05,60,585419
AVP1,93-48-C11,101844,19.0,I,Z05,60,585420
AVP1,93-48-C12,248349,9.0,I,Z05,60,585421
AVP1,93-48-C13,83848,18.0,I,Z05,60,585422
AVP1,93-48-C15,561342,4.0,I,Z05,60,585424
AVP1,93-48-C16,138397,12.0,I,Z05,60,585425
AVP1,93-49-A01,135592,24.0,I,Z05,60,585536
AVP1,93-49-A02,908022,22.0,I,Z05,60,585537
AVP1,93-49-B01,1087006,8.0,I,Z05,60,585566
AVP1,93-49-B02,1454502,25.0,I,Z05,60,585567
AVP1,93-49-B03,620638,14.0,I,Z05,60,585568
AVP1,93-49-B04,88751,6.0,I,Z05,60,585569
AVP1,93-49-B05,502398,4.0,I,Z05,60,585570
AVP1,93-49-B06,81492,3.0,I,Z05,60,585571
AVP1,93-49-B07,250902,6.0,I,Z05,60,585572
AVP1,93-49-B08,109951,17.0,I,Z05,60,585573
AVP1,93-49-B09,77282,15.0,I,Z05,60,585574
AVP1,93-49-B10,1068990,16.0,I,Z05,60,585600
AVP1,93-49-B11,1441750,14.0,I,Z05,60,585601
AVP1,93-49-B12,124573,25.0,I,Z05,60,585602
AVP1,93-49-B13,1504670,12.0,I,Z05,60,585603
AVP1,93-49-B14,264199,48.0,I,Z05,60,585604
AVP1,93-49-B15,54473,7.0,I,Z05,60,585605
AVP1,93-49-B16,197070,8.0,I,Z05,60,585606
AVP1,93-49-B17,1522558,23.0,I,Z05,60,585607
AVP1,93-49-B18,256686,11.0,I,Z05,60,585608
AVP1,93-49-B19,1071102,43.0,I,Z05,60,585609
AVP1,93-49-B20,582142,28.0,I,Z05,60,585617
AVP1,93-49-B21,336407,45.0,I,Z05,60,585618
AVP1,93-49-B22,88746,12.0,I,Z05,60,585619
AVP1,93-49-B23,312300,70.0,I,Z05,60,585620
AVP1,93-49-B24,1675646,12.0,I,Z05,60,585621
AVP1,93-49-C01,790022,6.0,I,Z05,60,585622
AVP1,93-49-C02,174389,2.0,I,Z05,60,585623
AVP1,93-49-C04,210800,3.0,I,Z05,60,585625
AVP1,93-49-C05,124315,20.0,I,Z05,60,585626
AVP1,93-49-C06,158345,1.0,I,Z05,60,585627
AVP1,93-49-C07,178742,20.0,I,Z05,60,585628
AVP1,93-49-C08,67286,19.0,I,Z05,60,585629
AVP1,93-49-C09,646126,53.0,I,Z05,60,585630
AVP1,93-49-C10,1529934,7.0,I,Z05,60,585631
AVP1,93-49-C11,54276,24.0,I,Z05,60,585632
AVP1,93-49-C12,203082,16.0,I,Z05,60,585633
AVP1,93-49-C13,853630,84.0,I,Z05,60,585634
AVP1,93-49-C14,263001,18.0,I,Z05,60,585635
AVP1,93-49-C15,113705,14.0,I,Z05,60,585636
AVP1,93-49-C16,317936,5.0,I,Z05,60,585637
AVP1,93-49-C17,1107974,9.0,I,Z05,60,585638
AVP1,93-49-C19,372157,1.0,I,Z05,60,585640
AVP1,93-49-C20,536686,9.0,I,Z05,60,585641
AVP1,93-49-C21,1186046,1.0,I,Z05,60,585642
AVP1,93-49-C22,256670,19.0,I,Z05,60,585649
AVP1,93-49-C23,151573,29.0,I,Z05,60,585650
AVP1,94-21-A01,60912,17.0,I,Z06,61,592626
AVP1,94-21-A02,583486,16.0,I,Z06,61,592625
AVP1,94-21-B02,278096,72.0,P,Z06,61,592627
AVP1,94-21-C02,186027,3.0,P,Z06,61,592629
AVP1,94-22-A01,1020110,98.0,I,Z06,61,592607
AVP1,94-22-A02,53370,48.0,I,Z06,61,592606
AVP1,94-22-B01,138512,15.0,P,Z06,61,592609
AVP1,94-23-A01,224003,206.0,I,Z06,61,592570
AVP1,94-23-A02,604502,12.0,I,Z06,61,592569
AVP1,94-23-B02,232446,4.0,P,Z06,61,592571
AVP1,94-23-C01,741462,9.0,P,Z06,61,592574
AVP1,94-24-A01,320007,35.0,I,Z06,61,592558
AVP1,94-24-A02,282152,34.0,I,Z06,61,592557
AVP1,94-24-B01,355963,78.0,P,Z06,61,592560
AVP1,94-24-B02,737918,91.0,I,Z06,61,592559
AVP1,94-24-C01,94705,19.0,P,Z06,61,592562
AVP1,94-24-C02,94795,315.0,P,Z06,61,592561
AVP1,94-25-A01,143967,71.0,I,Z06,61,592540
AVP1,94-25-A02,51579,6.0,I,Z06,61,592539
AVP1,94-25-B02,684974,8.0,P,Z06,61,592541
AVP1,94-26-A02,120525,85.0,I,Z06,61,592527
AVP1,94-26-B01,331998,47.0,I,Z06,61,592529
AVP1,94-26-B02,1598438,11.0,I,Z06,61,592529
AVP1,94-26-B03,133837,74.0,I,Z06,61,592529
AVP1,94-26-B04,55643,25.0,I,Z06,61,592529
AVP1,94-26-B05,100814,21.0,I,Z06,61,592529
AVP1,94-26-B06,856654,11.0,I,Z06,61,592529
AVP1,94-26-B07,133809,64.0,I,Z06,61,592529
AVP1,94-26-B08,133782,42.0,I,Z06,61,592529
AVP1,94-26-B09,520094,24.0,I,Z06,61,592529
AVP1,94-26-B10,565766,7.0,I,Z06,61,592529
AVP1,94-26-B11,126137,79.0,I,Z06,61,592529
AVP1,94-26-B12,1086934,22.0,I,Z06,61,592529
AVP1,94-26-B13,699198,11.0,I,Z06,61,592529
AVP1,94-26-B14,1461022,29.0,I,Z06,61,592529
AVP1,94-26-B15,158151,61.0,I,Z06,61,592529
AVP1,94-26-B16,118095,14.0,I,Z06,61,592529
AVP1,94-26-B17,85555,27.0,I,Z06,61,592529
AVP1,94-26-B18,104473,73.0,I,Z06,61,592529
AVP1,94-26-B19,199313,1.0,I,Z06,61,592529
AVP1,94-26-B20,57977,12.0,I,Z06,61,592529
AVP1,94-26-B21,143287,7.0,I,Z06,61,592529
AVP1,94-26-B22,183745,5.0,I,Z06,61,592529
AVP1,94-26-B23,214027,28.0,I,Z06,61,592529
AVP1,94-26-B24,318092,20.0,I,Z06,61,592529
AVP1,94-26-C01,268323,46.0,I,Z06,61,592532
AVP1,94-26-C02,268809,35.0,P,Z06,61,592531
AVP1,94-27-A01,368949,15.0,I,Z06,61,592509
AVP1,94-27-A02,761726,8.0,I,Z06,61,592508
AVP1,94-27-B02,220527,36.0,I,Z06,61,592517
AVP1,94-27-B03,297336,22.0,I,Z06,61,592517
AVP1,94-27-B04,221990,16.0,I,Z06,61,592517
AVP1,94-27-B05,522958,49.0,I,Z06,61,592517
AVP1,94-27-B06,115319,34.0,I,Z06,61,592517
AVP1,94-27-B07,83613,15.0,I,Z06,61,592517
AVP1,94-27-C01,215998,12.0,P,Z06,61,592520
AVP1,94-27-C02,184931,32.0,P,Z06,61,592519
AVP1,94-28-A01,1214590,8.0,I,Z06,61,592472
AVP1,94-28-B01,261323,28.0,I,Z06,61,592473
AVP1,94-28-B02,184601,60.0,I,Z06,61,592473
AVP1,94-28-B03,140048,32.0,I,Z06,61,592473
AVP1,94-28-B04,54234,14.0,I,Z06,61,592473
AVP1,94-28-B05,291546,72.0,I,Z06,61,592473
AVP1,94-28-B06,821486,17.0,I,Z06,61,592473
AVP1,94-28-B07,220515,32.0,I,Z06,61,592473
AVP1,94-28-C01,91429,25.0,P,Z06,61,592501
AVP1,94-28-C02,1045926,28.0,P,Z06,61,592500
AVP1,94-29-A01,1055054,218.0,I,Z06,61,592460
AVP1,94-29-A02,48956,8.0,I,Z06,61,592459
AVP1,94-29-B01,62942,11.0,I,Z06,61,592461
AVP1,94-29-B02,102487,17.0,I,Z06,61,592461
AVP1,94-29-B03,113071,20.0,I,Z06,61,592461
AVP1,94-29-B05,292057,1.0,I,Z06,61,592461
AVP1,94-29-B06,1529302,14.0,I,Z06,61,592461
AVP1,94-29-B07,975902,30.0,I,Z06,61,592461
AVP1,94-29-B08,159313,7.0,I,Z06,61,592461
AVP1,94-29-B09,112352,8.0,I,Z06,61,592461
AVP1,94-29-B10,184566,9.0,I,Z06,61,592461
AVP1,94-29-B11,765054,9.0,I,Z06,61,592461
AVP1,94-29-B12,299268,5.0,I,Z06,61,592461
AVP1,94-29-B13,71239,36.0,I,Z06,61,592461
AVP1,94-29-B14,285086,5.0,I,Z06,61,592461
AVP1,94-29-B15,148004,47.0,I,Z06,61,592461
AVP1,94-29-B16,790022,50.0,I,Z06,61,592461
AVP1,94-29-B18,173807,7.0,I,Z06,61,592461
AVP1,94-29-B19,733398,2.0,I,Z06,61,592461
AVP1,94-29-B20,1605566,24.0,I,Z06,61,592461
AVP1,94-29-B21,212055,28.0,I,Z06,61,592461
AVP1,94-29-B22,133778,47.0,I,Z06,61,592461
AVP1,94-29-B23,75570,19.0,I,Z06,61,592461
AVP1,94-29-B24,106496,2.0,I,Z06,61,592461
AVP1,94-30-A01,531870,16.0,I,Z06,61,592442
AVP1,94-30-A02,222797,59.0,I,Z06,61,592441
AVP1,94-30-B01,68838,11.0,I,Z06,61,592449
AVP1,94-30-B02,157594,32.0,I,Z06,61,592449
AVP1,94-30-B03,127701,30.0,I,Z06,61,592449
AVP1,94-30-B04,1392134,28.0,I,Z06,61,592449
AVP1,94-30-B05,1335654,37.0,I,Z06,61,592449
AVP1,94-30-B06,166213,31.0,I,Z06,61,592449
AVP1,94-30-B07,321862,32.0,I,Z06,61,592449
AVP1,94-30-C01,948366,57.0,P,Z06,61,592452
AVP1,94-30-C02,190587,219.0,P,Z06,61,592451
AVP1,94-31-A01,1447014,28.0,I,Z06,61,592430
AVP1,94-31-A02,877014,12.0,I,Z06,61,592429
AVP1,94-31-B01,221330,1.0,I,Z06,61,592431
AVP1,94-31-B02,1029294,23.0,I,Z06,61,592431
AVP1,94-31-B03,140010,10.0,I,Z06,61,592431
AVP1,94-31-B04,1336998,3.0,I,Z06,61,592431
AVP1,94-31-B05,209618,16.0,I,Z06,61,592431
AVP1,94-31-B06,1070638,2.0,I,Z06,61,592431
AVP1,94-31-B07,1038206,2.0,I,Z06,61,592431
AVP1,94-31-B08,62091,36.0,I,Z06,61,592431
AVP1,94-31-B09,161618,11.0,I,Z06,61,592431
AVP1,94-31-B10,973470,6.0,I,Z06,61,592431
AVP1,94-31-B11,1529966,25.0,I,Z06,61,592431
AVP1,94-31-B12,77197,15.0,I,Z06,61,592431
AVP1,94-31-B13,150171,5.0,I,Z06,61,592431
AVP1,94-31-B14,163217,19.0,I,Z06,61,592431
AVP1,94-31-B15,192744,30.0,I,Z06,61,592431
AVP1,94-31-B16,206878,123.0,I,Z06,61,592431
AVP1,94-32-A02,1382446,82.0,I,Z06,61,592417
AVP1,94-32-B01,83549,9.0,I,Z06,61,592419
AVP1,94-32-B03,74486,4.0,I,Z06,61,592419
AVP1,94-32-B04,60304,17.0,I,Z06,61,592419
AVP1,94-32-B05,263659,148.0,I,Z06,61,592419
AVP1,94-32-B06,157079,5.0,I,Z06,61,592419
AVP1,94-32-B07,281722,5.0,I,Z06,61,592419
AVP1,94-32-B08,808270,37.0,I,Z06,61,592419
AVP1,94-32-B09,514438,13.0,I,Z06,61,592419
AVP1,94-32-B11,174392,10.0,I,Z06,61,592419
AVP1,94-32-B12,204892,24.0,I,Z06,61,592419
AVP1,94-32-B13,199311,13.0,I,Z06,61,592419
AVP1,94-32-B14,1335646,34.0,I,Z06,61,592419
AVP1,94-32-B15,812806,13.0,I,Z06,61,592419
AVP1,94-32-B16,839110,4.0,I,Z06,61,592419
AVP1,94-32-B17,84785,1.0,I,Z06,61,592419
AVP1,94-32-B18,70793,30.0,I,Z06,61,592419
AVP1,94-32-B19,1300950,54.0,I,Z06,61,592419
AVP1,94-32-B20,612718,5.0,I,Z06,61,592419
AVP1,94-32-B21,133584,2.0,I,Z06,61,592419
AVP1,94-32-B22,573846,10.0,I,Z06,61,592419
AVP1,94-32-B23,620958,119.0,I,Z06,61,592419
AVP1,94-32-B24,629654,10.0,I,Z06,61,592419
AVP1,94-32-C01,199557,40.0,P,Z06,61,592422
AVP1,94-32-C02,266230,24.0,P,Z06,61,592421
AVP1,94-33-A01,972822,10.0,I,Z06,61,592374
AVP1,94-33-A02,616670,9.0,I,Z06,61,592373
AVP1,94-33-B01,329440,169.0,I,Z06,61,592401
AVP1,94-33-B02,169663,40.0,I,Z06,61,592400
AVP1,94-33-C01,315718,22.0,I,Z06,61,592403
AVP1,94-34-A01,1383118,76.0,I,Z06,61,592362
AVP1,94-34-A02,224213,91.0,I,Z06,61,592361
AVP1,94-34-B01,106789,30.0,I,Z06,61,592364
AVP1,94-34-B02,100864,17.0,P,Z06,61,592363
AVP1,94-34-C02,1055374,13.0,P,Z06,61,592365
AVP1,94-35-A01,110286,69.0,I,Z06,61,592350
AVP1,94-35-A02,875190,85.0,I,Z06,61,592349
AVP1,94-35-B01,256678,101.0,I,Z06,61,592352
AVP1,94-35-B02,1019014,2.0,I,Z06,61,592352
AVP1,94-35-B03,1026726,60.0,I,Z06,61,592352
AVP1,94-35-B05,1221150,27.0,I,Z06,61,592352
AVP1,94-35-B06,939758,8.0,I,Z06,61,592352
AVP1,94-35-B07,799406,16.0,I,Z06,61,592352
AVP1,94-35-B08,763526,16.0,I,Z06,61,592352
AVP1,94-35-B09,127933,26.0,I,Z06,61,592352
AVP1,94-35-B10,69874,21.0,I,Z06,61,592352
AVP1,94-35-B11,256634,117.0,I,Z06,61,592352
AVP1,94-35-B12,256737,129.0,I,Z06,61,592352
AVP1,94-35-B13,174346,17.0,I,Z06,61,592352
AVP1,94-35-B14,676318,3.0,I,Z06,61,592352
AVP1,94-35-B15,96561,17.0,I,Z06,61,592352
AVP1,94-35-B16,96609,39.0,I,Z06,61,592352
AVP1,94-35-C02,1063846,30.0,P,Z06,61,592353
AVP1,94-36-A01,276489,613.0,I,Z06,61,592332
AVP1,94-36-A02,68316,13.0,I,Z06,61,592331
AVP1,94-36-B02,1040054,17.0,I,Z06,61,592334
AVP1,94-36-B03,352798,60.0,I,Z06,61,592334
AVP1,94-36-B04,90401,6.0,I,Z06,61,592334
AVP1,94-36-B05,262832,7.0,I,Z06,61,592334
AVP1,94-36-B06,347931,19.0,I,Z06,61,592334
AVP1,94-36-B07,92267,11.0,I,Z06,61,592334
